Time (s),Motion Intensity
15.3721,0.3237
15.3877,0.3353
15.4033,0.224
15.419,0.1777
15.4346,0.1792
15.4502,0.435
15.4659,0.4827
15.4815,0.4552
15.5597,0.2876
15.5753,0.4061
15.591,0.3974
15.6066,0.3266
15.6223,0.1691
15.6379,0.2038
15.6535,0.2587
15.6692,0.1965
15.6848,0.1936
15.7005,0.0997
15.7161,0.0867
15.7317,0.1257
15.7474,0.2081
15.763,0.2168
15.7786,0.211
15.7943,0.2428
15.8099,0.2688
15.8256,0.328
15.8412,0.2659
15.8568,0.2645
15.8725,0.3179
15.8881,0.341
15.9037,0.1806
15.9194,0.1373
15.935,0.1373
15.9507,0.2225
15.9663,0.3006
15.9819,0.3598
15.9976,0.4292
16.0132,0.3454
